Division,Date,Time,Home_Team,Away_Team,Year,Full_Time_Home_Goals,Full_Time_Away_Goals,Full_Time_Result,Half_Time_Home_Goals,Half_Time_Away_Goals,Half_Time_Result,Referee,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_On_Target,Away_Team_Shots_On_Target,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,Winner,Result,Total_Goals_Scored,Goal_Difference_Home_Team,Goal_Difference_Away_Team,Unique_Key
E0,22/10/2022,17:30,Chelsea,Man United,22-23,1.0,1.0,DRAW,0.0,0.0,D,S Attwell,6.0,13.0,2.0,6.0,8.0,10.0,6.0,4.0,1.0,4.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-22/10/2022-17:30-Chelsea-Man United
E0,23/10/2022,14:00,Aston Villa,Brentford,22-23,4.0,0.0,HOME,3.0,0.0,H,D England,19.0,12.0,11.0,3.0,14.0,11.0,7.0,6.0,1.0,0.0,0.0,0.0,Aston Villa,Home Team Win,4.0,4.0,-4.0,E0-23/10/2022-14:00-Aston Villa-Brentford
E0,23/10/2022,14:00,Leeds,Fulham,22-23,2.0,3.0,AWAY,1.0,1.0,D,A Taylor,14.0,11.0,5.0,5.0,12.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,Fulham,Away Team Win,5.0,-1.0,1.0,E0-23/10/2022-14:00-Leeds-Fulham
E0,23/10/2022,14:00,Southampton,Arsenal,22-23,1.0,1.0,DRAW,0.0,1.0,A,R Jones,10.0,12.0,3.0,3.0,11.0,8.0,9.0,4.0,2.0,1.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-23/10/2022-14:00-Southampton-Arsenal
E0,23/10/2022,14:00,Wolves,Leicester,22-23,0.0,4.0,AWAY,0.0,2.0,A,M Oliver,21.0,5.0,5.0,4.0,10.0,13.0,9.0,2.0,2.0,1.0,0.0,0.0,Leicester,Away Team Win,4.0,-4.0,4.0,E0-23/10/2022-14:00-Wolves-Leicester
E0,23/10/2022,16:30,Tottenham,Newcastle,22-23,1.0,2.0,AWAY,0.0,2.0,A,J Gillett,17.0,13.0,5.0,5.0,12.0,6.0,6.0,7.0,4.0,2.0,0.0,0.0,Newcastle,Away Team Win,3.0,-1.0,1.0,E0-23/10/2022-16:30-Tottenham-Newcastle
E0,24/10/2022,20:00,West Ham,Bournemouth,22-23,2.0,0.0,HOME,1.0,0.0,H,D Coote,20.0,5.0,4.0,3.0,9.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,West Ham,Home Team Win,2.0,2.0,-2.0,E0-24/10/2022-20:00-West Ham-Bournemouth
E0,29/10/2022,12:30,Leicester,Man City,22-23,0.0,1.0,AWAY,0.0,0.0,D,R Jones,10.0,15.0,5.0,5.0,5.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,Man City,Away Team Win,1.0,-1.0,1.0,E0-29/10/2022-12:30-Leicester-Man City
E0,29/10/2022,15:00,Bournemouth,Tottenham,22-23,2.0,3.0,AWAY,1.0,0.0,H,A Taylor,6.0,23.0,4.0,7.0,10.0,5.0,2.0,19.0,1.0,2.0,0.0,0.0,Tottenham,Away Team Win,5.0,-1.0,1.0,E0-29/10/2022-15:00-Bournemouth-Tottenham
E0,29/10/2022,15:00,Brentford,Wolves,22-23,1.0,1.0,DRAW,0.0,0.0,D,R Madley,12.0,14.0,3.0,4.0,10.0,17.0,3.0,6.0,3.0,3.0,0.0,1.0,Draw,Draw,2.0,0.0,0.0,E0-29/10/2022-15:00-Brentford-Wolves
E0,29/10/2022,15:00,Brighton,Chelsea,22-23,4.0,1.0,HOME,3.0,0.0,H,A Madley,19.0,15.0,9.0,7.0,16.0,6.0,8.0,7.0,1.0,2.0,0.0,0.0,Brighton,Home Team Win,5.0,3.0,-3.0,E0-29/10/2022-15:00-Brighton-Chelsea
E0,29/10/2022,15:00,Crystal Palace,Southampton,22-23,1.0,0.0,HOME,1.0,0.0,H,M Salisbury,12.0,14.0,3.0,4.0,13.0,12.0,8.0,4.0,3.0,3.0,0.0,0.0,Crystal Palace,Home Team Win,1.0,1.0,-1.0,E0-29/10/2022-15:00-Crystal Palace-Southampton
E0,29/10/2022,15:00,Newcastle,Aston Villa,22-23,4.0,0.0,HOME,1.0,0.0,H,P Tierney,20.0,3.0,7.0,0.0,11.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,Newcastle,Home Team Win,4.0,4.0,-4.0,E0-29/10/2022-15:00-Newcastle-Aston Villa
E0,29/10/2022,17:30,Fulham,Everton,22-23,0.0,0.0,DRAW,0.0,0.0,D,J Brooks,24.0,9.0,6.0,4.0,10.0,8.0,13.0,4.0,2.0,1.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-29/10/2022-17:30-Fulham-Everton
E0,29/10/2022,19:45,Liverpool,Leeds,22-23,1.0,2.0,AWAY,1.0,1.0,D,M Oliver,22.0,14.0,10.0,6.0,9.0,3.0,14.0,5.0,0.0,1.0,0.0,0.0,Leeds,Away Team Win,3.0,-1.0,1.0,E0-29/10/2022-19:45-Liverpool-Leeds
E0,30/10/2022,14:00,Arsenal,Nott'm Forest,22-23,5.0,0.0,HOME,1.0,0.0,H,S Hooper,24.0,5.0,10.0,2.0,9.0,8.0,9.0,4.0,0.0,1.0,0.0,0.0,Arsenal,Home Team Win,5.0,5.0,-5.0,E0-30/10/2022-14:00-Arsenal-Nott'm Forest
E0,30/10/2022,16:15,Man United,West Ham,22-23,1.0,0.0,HOME,1.0,0.0,H,C Kavanagh,16.0,13.0,3.0,5.0,12.0,10.0,5.0,10.0,1.0,3.0,0.0,0.0,Man United,Home Team Win,1.0,1.0,-1.0,E0-30/10/2022-16:15-Man United-West Ham
E0,05/11/2022,15:00,Leeds,Bournemouth,22-23,4.0,3.0,HOME,1.0,2.0,A,T Harrington,18.0,9.0,4.0,6.0,16.0,10.0,13.0,3.0,2.0,2.0,0.0,0.0,Leeds,Home Team Win,7.0,1.0,-1.0,E0-05/11/2022-15:00-Leeds-Bournemouth
E0,05/11/2022,15:00,Man City,Fulham,22-23,2.0,1.0,HOME,1.0,1.0,D,D England,16.0,4.0,5.0,2.0,6.0,11.0,9.0,0.0,2.0,4.0,1.0,0.0,Man City,Home Team Win,3.0,1.0,-1.0,E0-05/11/2022-15:00-Man City-Fulham
E0,05/11/2022,15:00,Nott'm Forest,Brentford,22-23,2.0,2.0,DRAW,1.0,1.0,D,A Marriner,15.0,6.0,7.0,2.0,10.0,11.0,3.0,3.0,2.0,2.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-05/11/2022-15:00-Nott'm Forest-Brentford
E0,05/11/2022,15:00,Wolves,Brighton,22-23,2.0,3.0,AWAY,2.0,2.0,D,G Scott,8.0,19.0,5.0,8.0,15.0,11.0,4.0,9.0,2.0,0.0,1.0,0.0,Brighton,Away Team Win,5.0,-1.0,1.0,E0-05/11/2022-15:00-Wolves-Brighton
E0,05/11/2022,17:30,Everton,Leicester,22-23,0.0,2.0,AWAY,0.0,1.0,A,D Coote,12.0,22.0,2.0,8.0,9.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,Leicester,Away Team Win,2.0,-2.0,2.0,E0-05/11/2022-17:30-Everton-Leicester
E0,06/11/2022,12:00,Chelsea,Arsenal,22-23,0.0,1.0,AWAY,0.0,0.0,D,M Oliver,5.0,14.0,1.0,2.0,20.0,13.0,4.0,6.0,5.0,2.0,0.0,0.0,Arsenal,Away Team Win,1.0,-1.0,1.0,E0-06/11/2022-12:00-Chelsea-Arsenal
E0,06/11/2022,14:00,Aston Villa,Man United,22-23,3.0,1.0,HOME,2.0,1.0,H,A Taylor,6.0,8.0,4.0,3.0,6.0,12.0,3.0,5.0,3.0,3.0,0.0,0.0,Aston Villa,Home Team Win,4.0,2.0,-2.0,E0-06/11/2022-14:00-Aston Villa-Man United
E0,06/11/2022,14:00,Southampton,Newcastle,22-23,1.0,4.0,AWAY,0.0,1.0,A,S Attwell,16.0,7.0,5.0,4.0,7.0,10.0,8.0,2.0,1.0,0.0,0.0,0.0,Newcastle,Away Team Win,5.0,-3.0,3.0,E0-06/11/2022-14:00-Southampton-Newcastle
E0,06/11/2022,14:00,West Ham,Crystal Palace,22-23,1.0,2.0,AWAY,1.0,1.0,D,P Tierney,5.0,15.0,2.0,6.0,10.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,Crystal Palace,Away Team Win,3.0,-1.0,1.0,E0-06/11/2022-14:00-West Ham-Crystal Palace
E0,06/11/2022,16:30,Tottenham,Liverpool,22-23,1.0,2.0,AWAY,0.0,2.0,A,A Madley,14.0,13.0,5.0,6.0,10.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,Liverpool,Away Team Win,3.0,-1.0,1.0,E0-06/11/2022-16:30-Tottenham-Liverpool
E0,12/11/2022,12:30,Man City,Brentford,22-23,1.0,2.0,AWAY,1.0,1.0,D,P Bankes,29.0,10.0,6.0,8.0,9.0,7.0,10.0,2.0,2.0,2.0,0.0,0.0,Brentford,Away Team Win,3.0,-1.0,1.0,E0-12/11/2022-12:30-Man City-Brentford
E0,12/11/2022,15:00,Bournemouth,Everton,22-23,3.0,0.0,HOME,2.0,0.0,H,C Pawson,16.0,15.0,9.0,3.0,12.0,8.0,3.0,5.0,2.0,0.0,0.0,0.0,Bournemouth,Home Team Win,3.0,3.0,-3.0,E0-12/11/2022-15:00-Bournemouth-Everton
E0,12/11/2022,15:00,Liverpool,Southampton,22-23,3.0,1.0,HOME,3.0,1.0,H,S Hooper,15.0,9.0,7.0,5.0,8.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,Liverpool,Home Team Win,4.0,2.0,-2.0,E0-12/11/2022-15:00-Liverpool-Southampton
E0,12/11/2022,15:00,Nott'm Forest,Crystal Palace,22-23,1.0,0.0,HOME,0.0,0.0,D,J Brooks,9.0,8.0,2.0,0.0,11.0,13.0,1.0,5.0,1.0,4.0,0.0,0.0,Nott'm Forest,Home Team Win,1.0,1.0,-1.0,E0-12/11/2022-15:00-Nott'm Forest-Crystal Palace
E0,12/11/2022,15:00,Tottenham,Leeds,22-23,4.0,3.0,HOME,1.0,2.0,A,M Salisbury,14.0,12.0,8.0,5.0,8.0,7.0,9.0,2.0,1.0,1.0,0.0,1.0,Tottenham,Home Team Win,7.0,1.0,-1.0,E0-12/11/2022-15:00-Tottenham-Leeds
E0,12/11/2022,15:00,West Ham,Leicester,22-23,0.0,2.0,AWAY,0.0,1.0,A,J Gillett,18.0,9.0,6.0,6.0,9.0,8.0,7.0,2.0,3.0,1.0,0.0,0.0,Leicester,Away Team Win,2.0,-2.0,2.0,E0-12/11/2022-15:00-West Ham-Leicester
E0,12/11/2022,17:30,Newcastle,Chelsea,22-23,1.0,0.0,HOME,0.0,0.0,D,R Jones,10.0,5.0,3.0,2.0,14.0,11.0,5.0,3.0,3.0,2.0,0.0,0.0,Newcastle,Home Team Win,1.0,1.0,-1.0,E0-12/11/2022-17:30-Newcastle-Chelsea
E0,12/11/2022,19:45,Wolves,Arsenal,22-23,0.0,2.0,AWAY,0.0,0.0,D,S Attwell,11.0,14.0,2.0,4.0,5.0,6.0,6.0,4.0,3.0,2.0,0.0,0.0,Arsenal,Away Team Win,2.0,-2.0,2.0,E0-12/11/2022-19:45-Wolves-Arsenal
E0,13/11/2022,14:00,Brighton,Aston Villa,22-23,1.0,2.0,AWAY,1.0,1.0,D,C Kavanagh,7.0,8.0,2.0,2.0,14.0,11.0,11.0,4.0,2.0,7.0,0.0,0.0,Aston Villa,Away Team Win,3.0,-1.0,1.0,E0-13/11/2022-14:00-Brighton-Aston Villa
E0,13/11/2022,16:30,Fulham,Man United,22-23,1.0,2.0,AWAY,0.0,1.0,A,P Tierney,14.0,14.0,7.0,9.0,9.0,10.0,10.0,3.0,1.0,1.0,0.0,0.0,Man United,Away Team Win,3.0,-1.0,1.0,E0-13/11/2022-16:30-Fulham-Man United
E0,26/12/2022,12:30,Brentford,Tottenham,22-23,2.0,2.0,DRAW,1.0,0.0,H,D Coote,9.0,16.0,5.0,8.0,11.0,10.0,6.0,5.0,3.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-26/12/2022-12:30-Brentford-Tottenham
E0,26/12/2022,15:00,Crystal Palace,Fulham,22-23,0.0,3.0,AWAY,0.0,1.0,A,A Madley,4.0,23.0,0.0,11.0,12.0,15.0,1.0,8.0,0.0,0.0,2.0,0.0,Fulham,Away Team Win,3.0,-3.0,3.0,E0-26/12/2022-15:00-Crystal Palace-Fulham
E0,26/12/2022,15:00,Everton,Wolves,22-23,1.0,2.0,AWAY,1.0,1.0,D,C Pawson,12.0,7.0,6.0,4.0,9.0,22.0,2.0,2.0,1.0,6.0,0.0,0.0,Wolves,Away Team Win,3.0,-1.0,1.0,E0-26/12/2022-15:00-Everton-Wolves
E0,26/12/2022,15:00,Leicester,Newcastle,22-23,0.0,3.0,AWAY,0.0,3.0,A,J Gillett,8.0,12.0,2.0,5.0,9.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,Newcastle,Away Team Win,3.0,-3.0,3.0,E0-26/12/2022-15:00-Leicester-Newcastle
E0,26/12/2022,15:00,Southampton,Brighton,22-23,1.0,3.0,AWAY,0.0,2.0,A,R Jones,14.0,7.0,4.0,4.0,9.0,10.0,4.0,2.0,1.0,2.0,0.0,0.0,Brighton,Away Team Win,4.0,-2.0,2.0,E0-26/12/2022-15:00-Southampton-Brighton
E0,26/12/2022,17:30,Aston Villa,Liverpool,22-23,1.0,3.0,AWAY,0.0,2.0,A,P Tierney,12.0,16.0,6.0,9.0,7.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,Liverpool,Away Team Win,4.0,-2.0,2.0,E0-26/12/2022-17:30-Aston Villa-Liverpool
E0,26/12/2022,20:00,Arsenal,West Ham,22-23,3.0,1.0,HOME,0.0,1.0,A,M Oliver,16.0,8.0,5.0,4.0,13.0,17.0,7.0,5.0,0.0,2.0,0.0,0.0,Arsenal,Home Team Win,4.0,2.0,-2.0,E0-26/12/2022-20:00-Arsenal-West Ham
E0,27/12/2022,17:30,Chelsea,Bournemouth,22-23,2.0,0.0,HOME,2.0,0.0,H,S Hooper,15.0,9.0,5.0,4.0,8.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,Chelsea,Home Team Win,2.0,2.0,-2.0,E0-27/12/2022-17:30-Chelsea-Bournemouth
E0,27/12/2022,20:00,Man United,Nott'm Forest,22-23,3.0,0.0,HOME,2.0,0.0,H,A Taylor,17.0,8.0,8.0,3.0,13.0,4.0,9.0,9.0,3.0,1.0,0.0,0.0,Man United,Home Team Win,3.0,3.0,-3.0,E0-27/12/2022-20:00-Man United-Nott'm Forest
E0,28/12/2022,20:00,Leeds,Man City,22-23,1.0,3.0,AWAY,0.0,1.0,A,S Attwell,9.0,26.0,1.0,9.0,11.0,14.0,3.0,5.0,3.0,3.0,0.0,0.0,Man City,Away Team Win,4.0,-2.0,2.0,E0-28/12/2022-20:00-Leeds-Man City
E0,30/12/2022,19:45,West Ham,Brentford,22-23,0.0,2.0,AWAY,0.0,2.0,A,D England,20.0,9.0,5.0,6.0,9.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,Brentford,Away Team Win,2.0,-2.0,2.0,E0-30/12/2022-19:45-West Ham-Brentford
E0,30/12/2022,20:00,Liverpool,Leicester,22-23,2.0,1.0,HOME,2.0,1.0,H,C Pawson,21.0,7.0,5.0,2.0,8.0,15.0,4.0,5.0,0.0,1.0,0.0,0.0,Liverpool,Home Team Win,3.0,1.0,-1.0,E0-30/12/2022-20:00-Liverpool-Leicester
E0,31/12/2022,12:30,Wolves,Man United,22-23,0.0,1.0,AWAY,0.0,0.0,D,R Jones,10.0,16.0,3.0,6.0,11.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,Man United,Away Team Win,1.0,-1.0,1.0,E0-31/12/2022-12:30-Wolves-Man United
E0,31/12/2022,15:00,Bournemouth,Crystal Palace,22-23,0.0,2.0,AWAY,0.0,2.0,A,A Marriner,6.0,15.0,2.0,6.0,17.0,11.0,2.0,7.0,4.0,1.0,0.0,0.0,Crystal Palace,Away Team Win,2.0,-2.0,2.0,E0-31/12/2022-15:00-Bournemouth-Crystal Palace
E0,31/12/2022,15:00,Fulham,Southampton,22-23,2.0,1.0,HOME,1.0,0.0,H,G Scott,8.0,9.0,2.0,3.0,8.0,13.0,4.0,4.0,0.0,1.0,0.0,0.0,Fulham,Home Team Win,3.0,1.0,-1.0,E0-31/12/2022-15:00-Fulham-Southampton
E0,31/12/2022,15:00,Man City,Everton,22-23,1.0,1.0,DRAW,1.0,0.0,H,A Madley,16.0,2.0,3.0,1.0,13.0,14.0,7.0,1.0,3.0,4.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-31/12/2022-15:00-Man City-Everton
E0,31/12/2022,15:00,Newcastle,Leeds,22-23,0.0,0.0,DRAW,0.0,0.0,D,S Hooper,16.0,8.0,5.0,1.0,13.0,19.0,9.0,3.0,3.0,5.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-31/12/2022-15:00-Newcastle-Leeds
E0,31/12/2022,17:30,Brighton,Arsenal,22-23,2.0,4.0,AWAY,0.0,2.0,A,A Taylor,9.0,14.0,5.0,7.0,7.0,11.0,7.0,4.0,3.0,3.0,0.0,0.0,Arsenal,Away Team Win,6.0,-2.0,2.0,E0-31/12/2022-17:30-Brighton-Arsenal
E0,01/01/2023,14:00,Tottenham,Aston Villa,22-23,0.0,2.0,AWAY,0.0,0.0,D,J Brooks,6.0,13.0,2.0,4.0,15.0,10.0,5.0,3.0,4.0,3.0,0.0,0.0,Aston Villa,Away Team Win,2.0,-2.0,2.0,E0-01/01/2023-14:00-Tottenham-Aston Villa
E0,01/01/2023,16:30,Nott'm Forest,Chelsea,22-23,1.0,1.0,DRAW,0.0,1.0,A,P Bankes,12.0,7.0,5.0,2.0,16.0,14.0,1.0,2.0,2.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-01/01/2023-16:30-Nott'm Forest-Chelsea
E0,02/01/2023,17:30,Brentford,Liverpool,22-23,3.0,1.0,HOME,2.0,0.0,H,S Attwell,10.0,16.0,7.0,6.0,5.0,8.0,4.0,9.0,1.0,3.0,0.0,0.0,Brentford,Home Team Win,4.0,2.0,-2.0,E0-02/01/2023-17:30-Brentford-Liverpool
E0,03/01/2023,19:45,Arsenal,Newcastle,22-23,0.0,0.0,DRAW,0.0,0.0,D,A Madley,17.0,8.0,4.0,1.0,10.0,16.0,5.0,5.0,4.0,4.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-03/01/2023-19:45-Arsenal-Newcastle
E0,03/01/2023,19:45,Everton,Brighton,22-23,1.0,4.0,AWAY,0.0,1.0,A,A Marriner,10.0,19.0,4.0,8.0,8.0,10.0,5.0,2.0,3.0,1.0,0.0,0.0,Brighton,Away Team Win,5.0,-3.0,3.0,E0-03/01/2023-19:45-Everton-Brighton
E0,03/01/2023,19:45,Leicester,Fulham,22-23,0.0,1.0,AWAY,0.0,1.0,A,D Bond,15.0,11.0,6.0,2.0,12.0,11.0,6.0,3.0,2.0,6.0,0.0,0.0,Fulham,Away Team Win,1.0,-1.0,1.0,E0-03/01/2023-19:45-Leicester-Fulham
E0,03/01/2023,20:00,Man United,Bournemouth,22-23,3.0,0.0,HOME,1.0,0.0,H,M Salisbury,18.0,7.0,6.0,4.0,13.0,7.0,6.0,5.0,0.0,3.0,0.0,0.0,Man United,Home Team Win,3.0,3.0,-3.0,E0-03/01/2023-20:00-Man United-Bournemouth
E0,04/01/2023,19:30,Southampton,Nott'm Forest,22-23,0.0,1.0,AWAY,0.0,1.0,A,T Bramall,8.0,11.0,0.0,1.0,14.0,17.0,6.0,2.0,2.0,2.0,0.0,0.0,Nott'm Forest,Away Team Win,1.0,-1.0,1.0,E0-04/01/2023-19:30-Southampton-Nott'm Forest
E0,04/01/2023,19:45,Leeds,West Ham,22-23,2.0,2.0,DRAW,1.0,1.0,D,D Coote,14.0,15.0,6.0,2.0,11.0,18.0,8.0,1.0,3.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-04/01/2023-19:45-Leeds-West Ham
E0,04/01/2023,20:00,Aston Villa,Wolves,22-23,1.0,1.0,DRAW,0.0,1.0,A,J Gillett,13.0,10.0,4.0,3.0,6.0,12.0,7.0,8.0,1.0,3.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-04/01/2023-20:00-Aston Villa-Wolves
E0,04/01/2023,20:00,Crystal Palace,Tottenham,22-23,0.0,4.0,AWAY,0.0,0.0,D,M Oliver,19.0,14.0,4.0,6.0,11.0,8.0,10.0,4.0,1.0,2.0,0.0,0.0,Tottenham,Away Team Win,4.0,-4.0,4.0,E0-04/01/2023-20:00-Crystal Palace-Tottenham
E0,05/01/2023,20:00,Chelsea,Man City,22-23,0.0,1.0,AWAY,0.0,0.0,D,P Tierney,8.0,12.0,2.0,3.0,9.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,Man City,Away Team Win,1.0,-1.0,1.0,E0-05/01/2023-20:00-Chelsea-Man City
E0,12/01/2023,20:00,Fulham,Chelsea,22-23,2.0,1.0,HOME,1.0,0.0,H,D Coote,8.0,20.0,3.0,10.0,12.0,16.0,5.0,7.0,4.0,3.0,0.0,1.0,Fulham,Home Team Win,3.0,1.0,-1.0,E0-12/01/2023-20:00-Fulham-Chelsea
E0,13/01/2023,20:00,Aston Villa,Leeds,22-23,2.0,1.0,HOME,1.0,0.0,H,M Oliver,11.0,16.0,5.0,4.0,12.0,8.0,0.0,11.0,2.0,2.0,0.0,0.0,Aston Villa,Home Team Win,3.0,1.0,-1.0,E0-13/01/2023-20:00-Aston Villa-Leeds
E0,14/01/2023,12:30,Man United,Man City,22-23,2.0,1.0,HOME,0.0,0.0,D,S Attwell,8.0,5.0,4.0,1.0,15.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,Man United,Home Team Win,3.0,1.0,-1.0,E0-14/01/2023-12:30-Man United-Man City
E0,14/01/2023,15:00,Brighton,Liverpool,22-23,3.0,0.0,HOME,0.0,0.0,D,D England,16.0,6.0,9.0,2.0,8.0,15.0,7.0,1.0,1.0,3.0,0.0,0.0,Brighton,Home Team Win,3.0,3.0,-3.0,E0-14/01/2023-15:00-Brighton-Liverpool
E0,14/01/2023,15:00,Everton,Southampton,22-23,1.0,2.0,AWAY,1.0,0.0,H,J Brooks,12.0,13.0,4.0,5.0,7.0,19.0,6.0,4.0,0.0,3.0,0.0,0.0,Southampton,Away Team Win,3.0,-1.0,1.0,E0-14/01/2023-15:00-Everton-Southampton
E0,14/01/2023,15:00,Nott'm Forest,Leicester,22-23,2.0,0.0,HOME,0.0,0.0,D,P Tierney,15.0,6.0,5.0,1.0,11.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,Nott'm Forest,Home Team Win,2.0,2.0,-2.0,E0-14/01/2023-15:00-Nott'm Forest-Leicester
E0,14/01/2023,15:00,Wolves,West Ham,22-23,1.0,0.0,HOME,0.0,0.0,D,S Hooper,17.0,16.0,4.0,4.0,10.0,7.0,4.0,3.0,0.0,2.0,0.0,0.0,Wolves,Home Team Win,1.0,1.0,-1.0,E0-14/01/2023-15:00-Wolves-West Ham
E0,14/01/2023,17:30,Brentford,Bournemouth,22-23,2.0,0.0,HOME,1.0,0.0,H,J Gillett,12.0,7.0,4.0,2.0,5.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,Brentford,Home Team Win,2.0,2.0,-2.0,E0-14/01/2023-17:30-Brentford-Bournemouth
E0,15/01/2023,14:00,Chelsea,Crystal Palace,22-23,1.0,0.0,HOME,0.0,0.0,D,P Bankes,15.0,10.0,5.0,5.0,10.0,17.0,11.0,7.0,2.0,5.0,0.0,0.0,Chelsea,Home Team Win,1.0,1.0,-1.0,E0-15/01/2023-14:00-Chelsea-Crystal Palace
E0,15/01/2023,14:00,Newcastle,Fulham,22-23,1.0,0.0,HOME,0.0,0.0,D,R Jones,20.0,5.0,5.0,0.0,6.0,14.0,10.0,5.0,1.0,3.0,0.0,0.0,Newcastle,Home Team Win,1.0,1.0,-1.0,E0-15/01/2023-14:00-Newcastle-Fulham
E0,15/01/2023,16:30,Tottenham,Arsenal,22-23,0.0,2.0,AWAY,0.0,2.0,A,C Pawson,17.0,14.0,7.0,5.0,16.0,15.0,4.0,3.0,4.0,2.0,0.0,0.0,Arsenal,Away Team Win,2.0,-2.0,2.0,E0-15/01/2023-16:30-Tottenham-Arsenal
E0,18/01/2023,20:00,Crystal Palace,Man United,22-23,1.0,1.0,DRAW,0.0,1.0,A,R Jones,10.0,15.0,5.0,4.0,9.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-18/01/2023-20:00-Crystal Palace-Man United
E0,19/01/2023,20:00,Man City,Tottenham,22-23,4.0,2.0,HOME,0.0,2.0,A,S Hooper,16.0,9.0,6.0,3.0,10.0,14.0,8.0,3.0,1.0,2.0,0.0,0.0,Man City,Home Team Win,6.0,2.0,-2.0,E0-19/01/2023-20:00-Man City-Tottenham
E0,21/01/2023,12:30,Liverpool,Chelsea,22-23,0.0,0.0,DRAW,0.0,0.0,D,M Oliver,15.0,11.0,3.0,2.0,16.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-21/01/2023-12:30-Liverpool-Chelsea
E0,21/01/2023,15:00,Bournemouth,Nott'm Forest,22-23,1.0,1.0,DRAW,1.0,0.0,H,A Madley,16.0,20.0,4.0,5.0,10.0,7.0,4.0,6.0,1.0,2.0,0.0,0.0,Draw,Draw,2.0,0.0,0.0,E0-21/01/2023-15:00-Bournemouth-Nott'm Forest
E0,21/01/2023,15:00,Leicester,Brighton,22-23,2.0,2.0,DRAW,1.0,1.0,D,T Bramall,9.0,13.0,2.0,4.0,9.0,9.0,5.0,6.0,0.0,1.0,0.0,0.0,Draw,Draw,4.0,0.0,0.0,E0-21/01/2023-15:00-Leicester-Brighton
E0,21/01/2023,15:00,Southampton,Aston Villa,22-23,0.0,1.0,AWAY,0.0,0.0,D,M Salisbury,8.0,16.0,5.0,5.0,19.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,Aston Villa,Away Team Win,1.0,-1.0,1.0,E0-21/01/2023-15:00-Southampton-Aston Villa
E0,21/01/2023,15:00,West Ham,Everton,22-23,2.0,0.0,HOME,2.0,0.0,H,S Attwell,11.0,5.0,4.0,2.0,9.0,6.0,4.0,9.0,1.0,1.0,0.0,0.0,West Ham,Home Team Win,2.0,2.0,-2.0,E0-21/01/2023-15:00-West Ham-Everton
E0,21/01/2023,17:30,Crystal Palace,Newcastle,22-23,0.0,0.0,DRAW,0.0,0.0,D,C Pawson,6.0,16.0,1.0,7.0,13.0,7.0,3.0,15.0,4.0,2.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-21/01/2023-17:30-Crystal Palace-Newcastle
E0,22/01/2023,14:00,Leeds,Brentford,22-23,0.0,0.0,DRAW,0.0,0.0,D,P Bankes,9.0,6.0,5.0,0.0,10.0,18.0,2.0,3.0,2.0,2.0,0.0,0.0,Draw,Draw,0.0,0.0,0.0,E0-22/01/2023-14:00-Leeds-Brentford
E0,22/01/2023,14:00,Man City,Wolves,22-23,3.0,0.0,HOME,1.0,0.0,H,D Coote,13.0,10.0,7.0,1.0,10.0,10.0,5.0,7.0,1.0,2.0,0.0,0.0,Man City,Home Team Win,3.0,3.0,-3.0,E0-22/01/2023-14:00-Man City-Wolves
